,Player,Year,Draft pick,Height (No Shoes),Height (With Shoes),Wingspan,Standing reach,Vertical (Max),Vertical (Max Reach),Vertical (No Step),Vertical (No Step Reach),Weight,Body Fat,Bench,Agility,Sprint,drafted or no,drafted_top10,Height (No Shoes)_zscore,Height (With Shoes)_zscore,Wingspan_zscore,Standing reach_zscore,Vertical (Max)_zscore,Vertical (Max Reach)_zscore,Vertical (No Step)_zscore,Vertical (No Step Reach)_zscore,Weight_zscore,Body Fat_zscore,Bench_zscore,Agility_zscore,Sprint_zscore
61,James Anderson,2010,20.0,194.945,197.485,204.47,264.16,90.17,354.33,76.2,340.36,94.347136,7.9,14.0,11.86,3.19,1,0,-0.2616218658349343,-0.35011374470445106,-0.507023113901717,0.14804914695830576,0.1147890209021026,0.32388051229125275,0.14992798123523318,0.30711869167007205,-0.27726924289792065,0.27992549118849047,1.0582185368296755,1.035315476002417,-0.8963143603139815
62,Craig Brackins,2010,21.0,204.47,207.645,213.36,276.86,88.9,365.76,66.04,342.9,103.872568,7.9,6.0,11.65,3.39,1,0,0.8801212796630973,0.8729187283509299,0.3814703246080167,1.1699638195543403,-0.03583515119533677,1.453577681475015,-1.2561992985583799,0.5380719478060311,0.575148191660397,0.27992549118849047,-1.1301773973340938,0.63297381612023,0.7796152030940763
63,Trevor Booker,2010,23.0,198.755,201.93,207.645,269.24,91.44,360.68,78.74,347.98,107.047712,7.3,22.0,11.15,3.1,1,0,0.19507539236427832,0.18496296225727743,-0.18970402871966857,0.5568150159967187,0.26541319299954197,0.9514900507266781,0.5014598011836354,0.9999784600779594,0.8592873365131699,0.03717210184918498,3.2466144709934452,-0.32498251693260094,-1.6504826638476056
64,Dominique Jones,2010,25.0,191.135,195.58,206.375,256.54,82.55,339.09000000000003,66.04,322.58,97.975872,5.9,19.0,10.88,3.31,1,0,-0.7183191240341469,-0.5794323334023352,-0.31663166279248844,-0.46509965659931585,-0.788956011682537,-1.182382379953758,-1.2561992985583799,-1.309554101281667,0.04746120836239005,-0.5292524732758604,2.4259659956820316,-0.8422789367811288,0.10924337773085319
65,Jordan Crawford,2010,27.0,190.5,194.31,200.66,256.54,87.63,344.17,80.01,336.55,89.811216,4.9,7.0,11.03,3.37,1,0,-0.7944353337340145,-0.7323113925342591,-0.8878060161201737,-0.46509965659931585,-0.18645932329277784,-0.6802947492054211,0.6772257111578386,-0.03931119253387164,-0.6831823069733106,-0.9338414555080359,-0.8566279055636228,-0.5548920368652822,0.6120222467532705
66,Daniel Orton,2010,29.0,205.105,207.01,224.155,280.67,77.47,358.14,60.96,341.63,122.016248,13.8,13.0,12.32,3.39,1,0,0.9562374893629648,0.7964791987849662,1.460355214226976,1.476538221333151,-1.3914527000722963,0.7004462353525068,-1.9592629384551874,0.42259531973805153,2.1988004479619554,2.667000486358326,0.7846690450592044,1.9166353024110232,0.7796152030940763
67,Derrick Favors,2010,3.0,205.105,208.915,223.52,279.4,90.17,369.57,80.01,359.41,111.13004,6.5,14.0,11.74,3.25,1,1,0.9562374893629648,1.0257977874828503,1.3968913971905674,1.3743467540735443,0.1147890209021026,1.8301434045362692,0.6772257111578386,2.0392681126897902,1.2246090941810197,-0.2864990839365553,1.0582185368296755,0.8054059560697392,-0.3935354912915642
68,Lazar Hayward,2010,30.0,194.31,197.485,215.26500000000001,259.08,91.44,350.52,78.74,337.82,102.511792,7.5,15.0,10.87,3.31,1,0,-0.33773807553480195,-0.35011374470445106,0.5718617757172452,-0.2607167220801117,0.26541319299954197,-0.05268521077000135,0.5014598011836354,0.07616543553410786,0.45337427243778,0.11808989829562014,1.3317680286001468,-0.8614380634421884,0.10924337773085319
69,Dexter Pittman,2010,32.0,207.01,212.09,228.6,281.94,88.9,351.79,74.93,337.82,137.438376,20.8,10.0,11.254999999999999,3.28,1,0,1.1845861184625712,1.4079954353126583,1.9046019334818414,1.578729688592753,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,3.5789048658182803,5.499123361983554,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
70,Hassan Whiteside,2010,33.0,209.55,212.09,231.14000000000001,287.02,80.01,367.03000000000003,68.58,355.6,102.965384,5.5,12.0,11.83,3.54,1,0,1.4890509572620485,1.4079954353126583,2.1584572016274812,1.9874955576311661,-1.0902043558774157,1.5790995891621036,-0.9046674786099776,1.6928382284858468,0.493965578845319,-0.6910880661687308,0.5111195532887332,0.9778380960192484,2.0365623756501177
71,Armon Johnson,2010,34.0,187.96,191.135,203.2,252.73,97.79,350.52,80.01,332.74,88.45044,5.6,18.0,11.25,3.19,1,0,-1.0989001725334886,-1.1145090403640672,-0.6339507479745368,-0.771674058378129,1.0185340534867422,-0.05268521077000135,0.6772257111578386,-0.3857410767378153,-0.8049562261959275,-0.6506291679455134,2.15241650391156,-0.13339125032203547,-0.8963143603139815
72,Terrico White,2010,36.0,192.405,195.58,205.74,256.54,101.6,358.14,78.74,335.28000000000003,92.079176,3.7,10.0,11.38,3.15,1,0,-0.5660867046344082,-0.5794323334023352,-0.380095479828897,-0.46509965659931585,1.4704065697790605,0.7004462353525068,0.5014598011836354,-0.15478782060185114,-0.48022577493561563,-1.4193482341866466,-0.03597943025220917,0.11567739627170207,-1.231500272995593
73,Darington Hobson,2010,37.0,196.215,199.39000000000001,206.375,265.43,86.36,351.79,73.66,339.09000000000003,92.532768,6.2,10.0,11.68,3.25,1,0,-0.10938944643519564,-0.12079515600656693,-0.31663166279248844,0.25024061421790783,-0.3370834953902172,0.0728366969170871,-0.20160383871317106,0.19164206360209254,-0.43963446852807664,-0.4078757786062079,-0.03597943025220917,0.6904511961033986,-0.3935354912915642
74,Andy Rautins,2010,38.0,193.675,195.58,200.66,254.0,77.47,331.47,59.69,313.69,87.089664,6.2,8.0,11.27,3.49,1,0,-0.4138542852346696,-0.5794323334023352,-0.8878060161201737,-0.6694825911185246,-1.3914527000722963,-1.9355138260762663,-2.1350288484293896,-2.117890497757534,-0.9267301454185446,-0.4078757786062079,-0.5830784137931515,-0.09507299699992304,1.6175799847981052
75,Wesley Johnson,2010,4.0,198.755,201.29500000000002,215.9,269.24,93.98,363.22,81.28,350.52,93.439952,4.6,16.0,11.43,3.14,1,1,0.19507539236427832,0.1085234326913172,0.6353255927536537,0.5568150159967187,0.5666615371944225,1.2025338661008493,0.8529916211320397,1.2309317162139184,-0.35845185571299865,-1.0552181501776887,1.605317520370618,0.2114730295769831,-1.315296751165994
76,Lance Stephenson,2010,40.0,194.31,197.485,209.55,261.62,83.82000000000001,345.44,68.58,330.2,102.965384,9.3,10.0,11.39,3.38,1,0,-0.33773807553480195,-0.35011374470445106,0.0006874223895598666,-0.056333787560902966,-0.638331839585096,-0.5547728415183383,-0.9046674786099776,-0.6166943328737795,0.493965578845319,0.8463500663135363,-0.03597943025220917,0.13483652293275827,0.6958187249236716
77,Jarvis Varnado,2010,41.0,203.835,208.28,222.25,278.13,82.55,360.68,74.93,353.06,95.25431999999999,9.5,3.0,11.61,3.37,1,0,0.8040050699632296,0.9493582579168901,1.2699637631177476,1.2721552868139423,-0.788956011682537,0.9514900507266781,-0.025837928738967956,1.4618849723498826,-0.1960866300828439,0.927267862759971,-1.9508258726455074,0.5563373094760017,0.6120222467532705
78,Devin Ebanks,2010,43.0,200.66,203.835,213.995,273.05,81.28,354.33,59.69,332.74,94.347136,7.9,6.0,11.69,3.44,1,0,0.42342402146388464,0.41428155095516156,0.44493414164442524,0.8633894177755295,-0.9395801837799764,0.32388051229125275,-2.1350288484293896,-0.3857410767378153,-0.27726924289792065,0.27992549118849047,-1.1301773973340938,0.7096103227644548,1.198597593946089
79,Jerome Jordan,2010,44.0,212.09,215.26500000000001,226.695,287.02,88.9,351.79,74.93,337.82,110.676448,6.9,10.0,11.254999999999999,3.28,1,0,1.7935157960615224,1.7901930831424664,1.714210482372613,1.9874955576311661,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,1.1840177877734805,-0.12466349104368499,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
80,Tiny Gallon,2010,47.0,204.47,207.01,224.79,278.13,72.39,350.52,59.69,337.82,136.984784,15.1,14.0,13.44,3.7,1,0,0.8801212796630973,0.7964791987849662,1.5238190312633846,1.2721552868139423,-1.9939493884620554,-0.05268521077000135,-2.1350288484293896,0.07616543553410786,3.53831355941074,3.192966163260153,1.0582185368296755,4.062457488449363,3.377306026376564
81,Ryan Richards,2010,49.0,209.55,212.725,217.17000000000002,279.4,72.39,351.79,63.5,342.9,104.32616,8.0,4.0,11.33,3.37,1,0,1.4890509572620485,1.4844349648786186,0.7622532268264736,1.3743467540735443,-1.9939493884620554,0.0728366969170871,-1.6077311185067842,0.5380719478060311,0.6157394980679359,0.3203843894117079,-1.6772763808750364,0.019881762966417613,0.6120222467532705
82,DeMarcus Cousins,2010,5.0,207.01,210.185,227.965,287.02,69.85,356.87,59.69,346.71,132.448864,16.4,10.0,11.4,3.55,1,1,1.1845861184625712,1.1786768466147741,1.8411381164454328,1.9874955576311661,-2.295197732656936,0.574924327665424,-2.1350288484293896,0.8845018320099747,3.1324004953353497,3.7189318401619813,-0.03597943025220917,0.15399564959381448,2.1203588538205187
83,Solomon Alabi,2010,50.0,212.09,215.26500000000001,226.06,287.02,66.04,353.06,57.15,344.17,107.501304,5.0,10.0,13.2,3.68,1,0,1.7935157960615224,1.7901930831424664,1.6507466653362044,1.9874955576311661,-2.747070248949254,0.19835860460416993,-2.486560668377793,0.6535485758740157,0.899878642920709,-0.8933825572848184,-0.03597943025220917,3.6026384485840035,3.2097130700357583
84,Willie Warren,2010,54.0,189.23,192.405,198.12,252.73,80.01,332.74,58.42,311.15,94.347136,7.6,10.0,11.21,3.5,1,0,-0.9466677531337533,-0.9616299812321433,-1.1416612842658107,-0.771674058378129,-1.0902043558774157,-1.8099919183891835,-2.3107947584035906,-2.348843753893498,-0.27726924289792065,0.15854879651883755,-0.03597943025220917,-0.2100277569662603,1.7013764629685062
85,Derrick Caracter,2010,58.0,203.835,207.01,213.995,272.415,77.47,349.885,63.5,335.915,127.00576,12.8,22.0,12.78,3.61,1,0,0.8040050699632296,0.7964791987849662,0.44493414164442524,0.8122936841457284,-1.3914527000722963,-0.11544616461354276,-1.6077311185067842,-0.09704950656786139,2.6453048184448833,2.2624115041261503,3.2466144709934452,2.7979551288196256,2.623137722842936
86,Stanley Robinson,2010,59.0,199.39000000000001,202.565,213.36,273.05,95.25,368.3,74.93,337.82,96.615096,8.3,6.0,11.65,3.23,1,0,0.27119160206414933,0.26140249182323766,0.3814703246080167,0.8633894177755295,0.7172857092918619,1.7046214968491864,-0.025837928738967956,0.07616543553410786,-0.07431271086022694,0.4417610840813608,-1.1301773973340938,0.63297381612023,-0.5611284476323699
87,Ekpe Udoh,2010,6.0,205.105,207.645,224.79,270.51,85.09,355.6,78.74,349.25,107.501304,8.0,10.0,11.15,3.29,1,1,0.9562374893629648,0.8729187283509299,1.5238190312633846,0.6590064832563207,-0.4877076674876566,0.4494024199783412,0.5014598011836354,1.1154550881459389,0.899878642920709,0.3203843894117079,-0.03597943025220917,-0.32498251693260094,-0.0583495786099526
88,Greg Monroe,2010,7.0,207.645,210.82,219.07500000000002,275.59000000000003,73.66,349.25,63.5,339.09000000000003,112.037224,11.2,15.0,12.1,3.35,1,1,1.2607023281624423,1.2551163761807345,0.9526446779357021,1.0677723522947382,-1.843325216364616,-0.17820711845708417,-1.6077311185067842,0.19164206360209254,1.3057917069960976,1.6150691325546689,1.3317680286001468,1.4951345158677762,0.44442929041246476
89,Al-Farouq Aminu,2010,8.0,201.29500000000002,204.47,221.615,275.59000000000003,85.09,360.68,68.58,344.17,97.975872,8.2,13.0,11.29,3.3,1,1,0.4995402311637557,0.4907210805211218,1.206499946081339,1.0677723522947382,-0.4877076674876566,0.9514900507266781,-0.9046674786099776,0.6535485758740157,0.04746120836239005,0.40130218585814265,0.7846690450592044,-0.05675474367781062,0.02544689956044843
90,Gordon Hayward,2010,9.0,200.025,203.2,202.565,261.62,87.63,349.25,77.47,339.09000000000003,95.707912,6.9,10.0,11.73,3.22,1,1,0.347307811764017,0.3378420213891979,-0.6974145650109453,-0.056333787560902966,-0.18645932329277784,-0.17820711845708417,0.3256938912094343,0.19164206360209254,-0.15549532367530491,-0.12466349104368499,-0.03597943025220917,0.786246829408683,-0.6449249258027709
91,Artsiom Parakhouski,2010,,208.915,212.725,215.9,278.13,67.31,345.44,64.77,342.9,121.562656,6.0,16.0,12.07,3.33,0,1,1.4129347475621774,1.4844349648786186,0.6353255927536537,1.2721552868139423,-2.5964460768518145,-0.5547728415183383,-1.431965208532583,0.5380719478060311,2.1582091415544165,-0.48879357505264304,1.605317520370618,1.4376571358846078,0.276836334071659
92,Charles Garcia,2010,,203.835,206.375,217.805,273.05,77.47,350.52,62.230000000000004,335.28000000000003,105.233344,7.0,2.0,11.65,3.23,0,1,0.8040050699632296,0.720039669219006,0.8257170438628821,0.8633894177755295,-1.3914527000722963,-0.05268521077000135,-1.7834970284809852,-0.15478782060185114,0.6969221108830139,-0.08420459282046758,-2.2243753644159785,0.63297381612023,-0.5611284476323699
93,Jon Scheyer,2010,,194.945,198.12,191.135,251.46,88.9,351.79,74.93,337.82,81.64656,5.4,10.0,11.254999999999999,3.28,0,1,-0.2616218658349343,-0.27367421513849083,-1.839763271666316,-0.873865525637731,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.4138258223090125,-0.7315469643919481,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
94,Manny Harris,2010,,193.04,196.85,201.29500000000002,259.08,88.9,351.79,74.93,337.82,83.91452,3.8,11.0,11.254999999999999,3.28,0,1,-0.48997049493454065,-0.42655327427041473,-0.8243421990837624,-0.2607167220801117,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.2108692902713176,-1.378889335963429,0.23757006151826202,-0.12381168699150906,-0.14214605678035735
95,Mikhail Torrance,2010,,193.04,195.58,200.025,258.445,81.28,339.725,58.42,316.865,93.893544,6.6,8.0,11.43,3.17,0,1,-0.48997049493454065,-0.5794323334023352,-0.9512698331565823,-0.31181245570991273,-0.9395801837799764,-1.1196214261102166,-2.3107947584035906,-1.8291989275875797,-0.31786054930545965,-0.2460401857133379,-0.5830784137931515,0.2114730295769831,-1.0639073166547872
96,Sherron Collins,2010,,178.435,182.245,189.23,238.76,83.82000000000001,322.58,69.85,308.61,98.429464,9.2,10.0,12.31,3.24,0,1,-2.24064331803152,-2.184662454287524,-2.0301547227755443,-1.8957801982337679,-0.638331839585096,-2.814167179885863,-0.7289015686357765,-2.579797010029457,0.08805251476992905,0.8058911680903181,-0.03597943025220917,1.897476175749967,-0.4773319694619652
97,Sylven Landesberg,2010,,194.945,198.755,205.74,255.27,81.28,336.55,71.12,326.39,95.25431999999999,11.6,8.0,11.59,3.36,0,1,-0.2616218658349343,-0.1972346855725306,-0.380095479828897,-0.5672911238589202,-0.9395801837799764,-1.4334261953279293,-0.5531356586615733,-0.9631242170777232,-0.1960866300828439,1.7769047254475394,-0.5830784137931515,0.5180190561538892,0.5282257685828657
98,Jimmer Fredette,2011,10.0,184.785,189.23,194.31,245.11,83.82000000000001,328.93,71.12,316.23,88.904032,7.7,14.0,10.42,3.21,1,1,-1.4794812210328334,-1.3438276290619513,-1.5224441864842677,-1.3848228619357483,-0.638331839585096,-2.1865576414504377,-0.5531356586615733,-1.8869372416215695,-0.7643649197883886,0.1990076947420553,1.0582185368296755,-1.723598763189735,-0.7287214039731758
99,Klay Thompson,2011,11.0,197.485,201.29500000000002,205.74,262.89,80.01,342.9,67.31,330.2,93.439952,8.0,5.0,10.99,3.24,1,0,0.042842972964543036,0.1085234326913172,-0.380095479828897,0.04585767969869911,-1.0902043558774157,-0.8058166568925096,-1.0804333885841788,-0.6166943328737795,-0.35845185571299865,0.3203843894117079,-1.4037268891045651,-0.631528543509507,-0.4773319694619652
100,Alec Burks,2011,12.0,195.58,198.12,208.28,262.89,91.44,354.33,73.66,336.55,87.543256,5.1,5.0,10.96,3.17,1,0,-0.18550565613506328,-0.27367421513849083,-0.12624021168326002,0.04585767969869911,0.26541319299954197,0.32388051229125275,-0.20160383871317106,-0.03931119253387164,-0.8861388390110055,-0.8529236590616011,-1.4037268891045651,-0.6890059234926758,-1.0639073166547872
101,Markieff Morris,2011,13.0,202.565,206.375,210.185,270.51,80.01,350.52,68.58,339.09000000000003,109.31567199999999,10.2,11.0,11.254999999999999,3.4,1,0,0.6517726505634909,0.720039669219006,0.0641512394259684,0.6590064832563207,-1.0902043558774157,-0.05268521077000135,-0.9046674786099776,0.19164206360209254,1.0622438685508637,1.2104801503224936,0.23757006151826202,-0.12381168699150906,0.8634116812644773
102,Marcus Morris,2011,14.0,200.66,205.105,208.28,267.97,83.82000000000001,351.79,73.66,341.63,104.32616,8.0,11.0,11.254999999999999,3.15,1,0,0.42342402146388464,0.5671606100870821,-0.12624021168326002,0.4546235487371166,-0.638331839585096,0.0728366969170871,-0.20160383871317106,0.42259531973805153,0.6157394980679359,0.3203843894117079,0.23757006151826202,-0.12381168699150906,-1.231500272995593
103,Kawhi Leonard,2011,15.0,198.12,200.66,220.98,269.24,81.28,350.52,64.77,334.01,102.965384,5.4,3.0,11.45,3.15,1,0,0.11895918266441066,0.032083903125353544,1.1430361290449276,0.5568150159967187,-0.9395801837799764,-0.05268521077000135,-1.431965208532583,-0.2702644486698358,0.493965578845319,-0.7315469643919481,-1.9508258726455074,0.24979128289909552,-1.231500272995593
104,Nikola Vucevic,2011,16.0,208.915,212.725,224.79,285.75,63.5,349.25,59.69,345.44,117.93392,6.1,8.0,12.02,3.27,1,0,1.4129347475621774,1.4844349648786186,1.5238190312633846,1.8853040903715639,-3.0483185931441343,-0.17820711845708417,-2.1350288484293896,0.7690252039419953,1.8334786902941045,-0.4483346768294256,-0.5830784137931515,1.3418615025793232,-0.2259425349507584
105,Iman Shumpert,2011,17.0,193.675,196.85,207.01,252.73,106.68,359.41,92.71000000000001,345.44,100.697424,6.5,18.0,11.1,3.18,1,0,-0.4138542852346696,-0.42655327427041473,-0.2531678457560799,-0.771674058378129,2.072903258168821,0.8259681430395953,2.434884810899856,0.7690252039419953,0.291009046807624,-0.2864990839365553,2.15241650391156,-0.4207781502378854,-0.9801108384843825
106,Chris Singleton,2011,18.0,202.565,205.74,215.9,262.89,95.25,358.14,77.47,340.36,104.32616,7.4,15.0,11.33,3.09,1,0,0.6517726505634909,0.6436001396530457,0.6353255927536537,0.04585767969869911,0.7172857092918619,0.7004462353525068,0.3256938912094343,0.30711869167007205,0.6157394980679359,0.07763100007240274,1.3317680286001468,0.019881762966417613,-1.7342791420180104
107,Tobias Harris,2011,19.0,199.39000000000001,202.565,210.82,262.89,95.25,358.14,80.01,342.9,101.151016,8.4,12.0,10.96,3.17,1,0,0.27119160206414933,0.26140249182323766,0.12761505646237692,0.04585767969869911,0.7172857092918619,0.7004462353525068,0.6772257111578386,0.5380719478060311,0.331600353215163,0.4822199823045782,0.5111195532887332,-0.6890059234926758,-1.0639073166547872
108,Derrick Williams,2011,2.0,201.29500000000002,205.105,217.17000000000002,274.32,87.63,361.95,73.66,347.98,112.490816,10.8,19.0,11.03,3.23,1,1,0.4995402311637557,0.5671606100870821,0.7622532268264736,0.9655808850351315,-0.18645932329277784,1.077011958413761,-0.20160383871317106,0.9999784600779594,1.3463830134036365,1.4532335396617995,2.4259659956820316,-0.5548920368652822,-0.5611284476323699
109,Nolan Smith,2011,21.0,186.69,191.77,196.85,251.46,86.36,337.82,72.39,323.85,85.275296,5.6,9.0,11.05,3.17,1,0,-1.2511325919332272,-1.0380695107981035,-1.2685889183386307,-0.873865525637731,-0.3370834953902172,-1.3079042876408464,-0.3773697486873722,-1.194077473213682,-1.0890953710487006,-0.6506291679455134,-0.30952892202268034,-0.5165737835431664,-1.0639073166547872
110,Kenneth Faried,2011,22.0,198.12,201.93,213.36,274.32,88.9,363.22,77.47,351.79,102.0582,6.3,16.0,11.35,3.26,1,0,0.11895918266441066,0.18496296225727743,0.3814703246080167,0.9655808850351315,-0.03583515119533677,1.2025338661008493,0.3256938912094343,1.346408344281903,0.412782966030241,-0.3674168803829905,1.605317520370618,0.058200016288530027,-0.30973901312116314
111,Marshon Brooks,2011,25.0,193.675,196.215,215.9,256.54,97.79,354.33,86.36,342.9,88.45044,5.2,5.0,10.74,3.09,1,0,-0.4138542852346696,-0.502992803836375,0.6353255927536537,-0.46509965659931585,1.0185340534867422,0.32388051229125275,1.5560552610288463,0.5380719478060311,-0.8049562261959275,-0.8124647608383833,-1.4037268891045651,-1.1105067100359225,-1.7342791420180104
112,Jordan Hamilton,2011,26.0,200.025,204.47,207.01,264.16,81.28,345.44,63.5,327.66,103.418976,9.8,7.0,11.47,3.3,1,0,0.347307811764017,0.4907210805211218,-0.2531678457560799,0.14804914695830576,-0.9395801837799764,-0.5547728415183383,-1.6077311185067842,-0.8476475890097385,0.5345568852528579,1.048644557429624,-0.8566279055636228,0.2881095362212113,0.02544689956044843
113,JaJuan Johnson (Purdue),2011,27.0,205.74,208.28,218.44,273.05,96.52,369.57,85.09,358.14,99.79024,7.5,15.0,11.21,3.14,1,0,1.032353699062836,0.9493582579168901,0.8891808608992907,0.8633894177755295,0.8679098813893011,1.8301434045362692,1.380289351054645,1.9237914846218058,0.20982643399254602,0.11808989829562014,1.3317680286001468,-0.2100277569662603,-1.315296751165994
114,Norris Cole,2011,28.0,183.51500000000001,187.325,188.595,242.57,97.79,340.36,74.93,317.5,78.925008,4.7,11.0,10.07,3.22,1,0,-1.6317136404325687,-1.5731462177598354,-2.093618539811953,-1.589205796454957,1.0185340534867422,-1.0568604722666752,-0.025837928738967956,-1.77146061355359,-1.6573736607542453,-1.014759251954471,0.23757006151826202,-2.394168196326716,-0.6449249258027709
115,Cory Joseph,2011,29.0,187.96,191.135,196.85,251.46,88.9,340.36,69.85,321.31,84.368112,9.7,5.0,10.75,3.27,1,0,-1.0989001725334886,-1.1145090403640672,-1.2685889183386307,-0.873865525637731,-0.03583515119533677,-1.0568604722666752,-0.7289015686357765,-1.4250307293496463,-1.1702779838637785,1.0081856592064058,-1.4037268891045651,-1.0913475833748663,-0.2259425349507584
116,Enes Kanter,2011,3.0,207.645,211.455,217.17000000000002,278.13,82.55,360.68,66.04,344.17,117.480328,5.9,14.0,11.3,3.26,1,1,1.2607023281624423,1.3315559057466981,0.7622532268264736,1.2721552868139423,-0.788956011682537,0.9514900507266781,-1.2561992985583799,0.6535485758740157,1.7928873838865655,-0.5292524732758604,1.0582185368296755,-0.037595617016751015,-0.30973901312116314
117,Jimmy Butler,2011,30.0,198.12,202.565,201.93,257.81,99.06,356.87,81.28,339.09000000000003,100.697424,5.4,14.0,11.92,3.15,1,0,0.11895918266441066,0.26140249182323766,-0.7608783820473539,-0.3629081893397138,1.1691582255841817,0.574924327665424,0.8529916211320397,0.19164206360209254,0.291009046807624,-0.7315469643919481,1.0582185368296755,1.1502702359687578,-1.231500272995593
